City,Ward,Quarter,Avg_Temperature
Delhi,NDMC_6,2011_Qrt4,294.6532593
Delhi,NDMC_6,2012_Qrt1,290.436554
Delhi,NDMC_6,2012_Qrt2,305.012085
Delhi,NDMC_6,2012_Qrt3,305.8198547
Delhi,NDMC_6,2012_Qrt4,296.7907715
Delhi,NDMC_6,2013_Qrt1,294.5813904
Delhi,NDMC_6,2013_Qrt2,307.6772156
Delhi,NDMC_6,2013_Qrt3,306.0024414
Delhi,NDMC_6,2013_Qrt4,295.2453918
Delhi,NDMC_6,2014_Qrt1,292.5825195
Delhi,NDMC_6,2014_Qrt2,305.547821
Delhi,NDMC_6,2014_Qrt3,305.3157654
Delhi,NDMC_6,2014_Qrt4,294.6703796
Delhi,NDMC_6,2015_Qrt1,293.0971985
Delhi,NDMC_6,2015_Qrt2,305.6977844
Delhi,NDMC_6,2015_Qrt3,304.5016174
Delhi,NDMC_6,2015_Qrt4,294.7423706
Delhi,NDMC_6,2016_Qrt1,293
Delhi,NDMC_6,2016_Qrt2,306.7920227
Delhi,NDMC_6,2016_Qrt3,304.092926
Delhi,NDMC_6,2016_Qrt4,296.2258606
Delhi,NDMC_6,2017_Qrt1,292.5516663
Delhi,NDMC_6,2017_Qrt2,1.10E+35
Delhi,NDMC_6,2017_Qrt3,304.0899353
Delhi,NDMC_6,2017_Qrt4,295.421814
Delhi,NDMC_6,2018_Qrt1,294.3035889
Delhi,NDMC_6,2018_Qrt2,306.680481
Delhi,NDMC_6,2018_Qrt3,305.8029785
Delhi,NDMC_6,2018_Qrt4,295.638031
Delhi,NDMC_6,2019_Qrt1,292.6252747
Delhi,NDMC_6,2019_Qrt2,306.202179
Delhi,NDMC_6,2019_Qrt3,305.0201111
Delhi,NDMC_6,2019_Qrt4,295.2002563
Delhi,NDMC_6,2020_Qrt1,292.2958679
Delhi,NDMC_6,2020_Qrt2,305.1700439
Delhi,NDMC_6,2020_Qrt3,303.6950989
Delhi,NDMC_6,2020_Qrt4,298.7328796
Delhi,NDMC_7,2011_Qrt1,291.9286194
Delhi,NDMC_7,2011_Qrt2,305.5980835
Delhi,NDMC_7,2011_Qrt3,303.4608765
Delhi,NDMC_7,2011_Qrt4,294.6532593
Delhi,NDMC_7,2012_Qrt1,290.436554
Delhi,NDMC_7,2012_Qrt2,305.012085
Delhi,NDMC_7,2012_Qrt3,305.8198547
Delhi,NDMC_7,2012_Qrt4,296.7907715
Delhi,NDMC_7,2013_Qrt1,294.5813904
Delhi,NDMC_7,2013_Qrt2,307.6772156
Delhi,NDMC_7,2013_Qrt3,306.0024414
Delhi,NDMC_7,2013_Qrt4,295.2453918
Delhi,NDMC_7,2014_Qrt1,292.5825195
Delhi,NDMC_7,2014_Qrt2,305.547821
Delhi,NDMC_7,2014_Qrt3,305.3157654
Delhi,NDMC_7,2014_Qrt4,294.6703796
Delhi,NDMC_7,2015_Qrt1,293.0971985
Delhi,NDMC_7,2015_Qrt2,305.6977844
Delhi,NDMC_7,2015_Qrt3,304.5016174
Delhi,NDMC_7,2015_Qrt4,294.7423706
Delhi,NDMC_7,2016_Qrt1,293
Delhi,NDMC_7,2016_Qrt2,306.7920227
Delhi,NDMC_7,2016_Qrt3,304.092926
Delhi,NDMC_7,2016_Qrt4,296.2258606
Delhi,NDMC_7,2017_Qrt1,292.5516663
Delhi,NDMC_7,2017_Qrt2,1.10E+35
Delhi,NDMC_7,2017_Qrt3,304.0899353
Delhi,NDMC_7,2017_Qrt4,295.421814
Delhi,NDMC_7,2018_Qrt1,294.3035889
Delhi,NDMC_7,2018_Qrt2,306.680481
Delhi,NDMC_7,2018_Qrt3,305.8029785
Delhi,NDMC_7,2018_Qrt4,295.638031
Delhi,NDMC_7,2019_Qrt1,292.6252747
Delhi,NDMC_7,2019_Qrt2,306.202179
Delhi,NDMC_7,2019_Qrt3,305.0201111
Delhi,NDMC_7,2019_Qrt4,295.2002563
Delhi,NDMC_7,2020_Qrt1,292.2958679
Delhi,NDMC_7,2020_Qrt2,305.1700439
Delhi,NDMC_7,2020_Qrt3,303.6950989
Delhi,NDMC_7,2020_Qrt4,298.7328796
Delhi,NDMC_8,2011_Qrt1,291.9286194
Delhi,NDMC_8,2011_Qrt2,305.5980835
Delhi,NDMC_8,2011_Qrt3,303.4608765
Delhi,NDMC_8,2011_Qrt4,294.6532593
Delhi,NDMC_8,2012_Qrt1,290.436554
Delhi,NDMC_8,2012_Qrt2,305.012085
Delhi,NDMC_8,2012_Qrt3,305.8198547
Delhi,NDMC_8,2012_Qrt4,296.7907715
Delhi,NDMC_8,2013_Qrt1,294.5813904
Delhi,NDMC_8,2013_Qrt2,307.6772156
Delhi,NDMC_8,2013_Qrt3,306.0024414
Delhi,NDMC_8,2013_Qrt4,295.2453918
Delhi,NDMC_8,2014_Qrt1,292.5825195
Delhi,NDMC_8,2014_Qrt2,305.547821
Delhi,NDMC_8,2014_Qrt3,305.3157654
Delhi,NDMC_8,2014_Qrt4,294.6703796
Delhi,NDMC_8,2015_Qrt1,293.0971985
Delhi,NDMC_8,2015_Qrt2,305.6977844
Delhi,NDMC_8,2015_Qrt3,304.5016174
Delhi,NDMC_8,2015_Qrt4,294.7423706
Delhi,NDMC_8,2016_Qrt1,293
Delhi,NDMC_8,2016_Qrt2,306.7920227
Delhi,NDMC_8,2016_Qrt3,304.092926
Delhi,NDMC_8,2016_Qrt4,296.2258606
Delhi,NDMC_8,2017_Qrt1,292.5516663
Delhi,NDMC_8,2017_Qrt2,1.10E+35
Delhi,NDMC_8,2017_Qrt3,304.0899353
Delhi,NDMC_8,2017_Qrt4,295.421814
Delhi,NDMC_8,2018_Qrt1,294.3035889
Delhi,NDMC_8,2018_Qrt2,306.680481
Delhi,NDMC_8,2018_Qrt3,305.8029785
Delhi,NDMC_8,2018_Qrt4,295.638031
Delhi,NDMC_8,2019_Qrt1,292.6252747
Delhi,NDMC_8,2019_Qrt2,306.202179
Delhi,NDMC_8,2019_Qrt3,305.0201111
Delhi,NDMC_8,2019_Qrt4,295.2002563
Delhi,NDMC_8,2020_Qrt1,292.2958679
Delhi,NDMC_8,2020_Qrt2,305.1700439
Delhi,NDMC_8,2020_Qrt3,303.6950989
Delhi,NDMC_8,2020_Qrt4,298.7328796
Delhi,NDMC_9,2011_Qrt1,291.9286194
Delhi,NDMC_9,2011_Qrt2,305.5980835
Delhi,NDMC_9,2011_Qrt3,303.4608765
Delhi,NDMC_9,2011_Qrt4,294.6532593
Delhi,NDMC_9,2012_Qrt1,290.436554
Delhi,NDMC_9,2012_Qrt2,305.012085
Delhi,NDMC_9,2012_Qrt3,305.8198547
Delhi,NDMC_9,2012_Qrt4,296.7907715
Delhi,NDMC_9,2013_Qrt1,294.5813904
Delhi,NDMC_9,2013_Qrt2,307.6772156
Delhi,NDMC_9,2013_Qrt3,306.0024414
Delhi,NDMC_9,2013_Qrt4,295.2453918
Delhi,NDMC_9,2014_Qrt1,292.5825195
Delhi,NDMC_9,2014_Qrt2,305.547821
Delhi,NDMC_9,2014_Qrt3,305.3157654
Delhi,NDMC_9,2014_Qrt4,294.6703796
Delhi,NDMC_9,2015_Qrt1,293.0971985
Delhi,NDMC_9,2015_Qrt2,305.6977844
Delhi,NDMC_9,2015_Qrt3,304.5016174
Delhi,NDMC_9,2015_Qrt4,294.7423706
Delhi,NDMC_9,2016_Qrt1,293
Delhi,NDMC_9,2016_Qrt2,306.7920227
Delhi,NDMC_9,2016_Qrt3,304.092926
Delhi,NDMC_9,2016_Qrt4,296.2258606
Delhi,NDMC_9,2017_Qrt1,292.5516663
Delhi,NDMC_9,2017_Qrt2,1.10E+35
Delhi,NDMC_9,2017_Qrt3,304.0899353
Delhi,NDMC_9,2017_Qrt4,295.421814
Delhi,NDMC_9,2018_Qrt1,294.3035889
Delhi,NDMC_9,2018_Qrt2,306.680481
Delhi,NDMC_9,2018_Qrt3,305.8029785
Delhi,NDMC_9,2018_Qrt4,295.638031
Delhi,NDMC_9,2019_Qrt1,292.6252747
Delhi,NDMC_9,2019_Qrt2,306.202179
Delhi,NDMC_9,2019_Qrt3,305.0201111
Delhi,NDMC_9,2019_Qrt4,295.2002563
Delhi,NDMC_9,2020_Qrt1,292.2958679
Delhi,NDMC_9,2020_Qrt2,305.1700439
Delhi,NDMC_9,2020_Qrt3,303.6950989
Delhi,NDMC_9,2020_Qrt4,298.7328796
Delhi,236,2011_Qrt1,291.9286194
Delhi,236,2011_Qrt2,305.5980835
Delhi,236,2011_Qrt3,303.4608765
Delhi,236,2011_Qrt4,294.6532593
Delhi,236,2012_Qrt1,290.436554
Delhi,236,2012_Qrt2,305.012085
Delhi,236,2012_Qrt3,305.8198547
Delhi,236,2012_Qrt4,296.7907715
Delhi,236,2013_Qrt1,294.5813904
Delhi,236,2013_Qrt2,307.6772156
Delhi,236,2013_Qrt3,306.0024414
Delhi,236,2013_Qrt4,295.2453918
Delhi,236,2014_Qrt1,292.5825195
Delhi,236,2014_Qrt2,305.547821
Delhi,236,2014_Qrt3,305.3157654
Delhi,236,2014_Qrt4,294.6703796
Delhi,236,2015_Qrt1,293.0971985
Delhi,236,2015_Qrt2,305.6977844
Delhi,236,2015_Qrt3,304.5016174
Delhi,236,2015_Qrt4,294.7423706
Delhi,236,2016_Qrt1,293
Delhi,236,2016_Qrt2,306.7920227
Delhi,236,2016_Qrt3,304.092926
Delhi,236,2016_Qrt4,296.2258606
Delhi,236,2017_Qrt1,292.5516663
Delhi,236,2017_Qrt2,1.10E+35
Delhi,236,2017_Qrt3,304.0899353
Delhi,236,2017_Qrt4,295.421814
Delhi,236,2018_Qrt1,294.3035889
Delhi,236,2018_Qrt2,306.680481
Delhi,236,2018_Qrt3,305.8029785
Delhi,236,2018_Qrt4,295.638031
Delhi,236,2019_Qrt1,292.6252747
Delhi,236,2019_Qrt2,306.202179
Delhi,236,2019_Qrt3,305.0201111
Delhi,236,2019_Qrt4,295.2002563
Delhi,236,2020_Qrt1,292.2958679
Delhi,236,2020_Qrt2,305.1700439
Delhi,236,2020_Qrt3,303.6950989
Delhi,236,2020_Qrt4,298.7328796
Delhi,132,2011_Qrt1,291.9286194
Delhi,132,2011_Qrt2,305.5980835
Delhi,132,2011_Qrt3,303.4608765
Delhi,132,2011_Qrt4,294.6532593
Delhi,132,2012_Qrt1,290.436554
Delhi,132,2012_Qrt2,305.012085
Delhi,132,2012_Qrt3,305.8198547
Delhi,132,2012_Qrt4,296.7907715
Delhi,132,2013_Qrt1,294.5813904
Delhi,132,2013_Qrt2,307.6772156
Delhi,132,2013_Qrt3,306.0024414
Delhi,132,2013_Qrt4,295.2453918
Delhi,132,2014_Qrt1,292.5825195
Delhi,132,2014_Qrt2,305.547821
Delhi,132,2014_Qrt3,305.3157654
Delhi,132,2014_Qrt4,294.6703796
Delhi,132,2015_Qrt1,293.0971985
Delhi,132,2015_Qrt2,305.6977844
Delhi,132,2015_Qrt3,304.5016174
Delhi,132,2015_Qrt4,294.7423706
Delhi,132,2016_Qrt1,293
Delhi,132,2016_Qrt2,306.7920227
Delhi,132,2016_Qrt3,304.092926
Delhi,132,2016_Qrt4,296.2258606
Delhi,132,2017_Qrt1,292.5516663
Delhi,132,2017_Qrt2,1.10E+35
Delhi,132,2017_Qrt3,304.0899353
Delhi,132,2017_Qrt4,295.421814
Delhi,132,2018_Qrt1,294.3035889
Delhi,132,2018_Qrt2,306.680481
Delhi,132,2018_Qrt3,305.8029785
Delhi,132,2018_Qrt4,295.638031
Delhi,132,2019_Qrt1,292.6252747
Delhi,132,2019_Qrt2,306.202179
Delhi,132,2019_Qrt3,305.0201111
Delhi,132,2019_Qrt4,295.2002563
Delhi,132,2020_Qrt1,292.2958679
Delhi,132,2020_Qrt2,305.1700439
Delhi,132,2020_Qrt3,303.6950989
Delhi,132,2020_Qrt4,298.7328796
Delhi,177,2011_Qrt1,291.9286194
Delhi,177,2011_Qrt2,305.5980835
Delhi,177,2011_Qrt3,303.4608765
Delhi,177,2011_Qrt4,294.6532593
Delhi,177,2012_Qrt1,290.436554
Delhi,177,2012_Qrt2,305.012085
Delhi,177,2012_Qrt3,305.8198547
Delhi,177,2012_Qrt4,296.7907715
Delhi,177,2013_Qrt1,294.5813904
Delhi,177,2013_Qrt2,307.6772156
Delhi,177,2013_Qrt3,306.0024414
Delhi,177,2013_Qrt4,295.2453918
Delhi,177,2014_Qrt1,292.5825195
Delhi,177,2014_Qrt2,305.547821
Delhi,177,2014_Qrt3,305.3157654
Delhi,177,2014_Qrt4,294.6703796
Delhi,177,2015_Qrt1,293.0971985
Delhi,177,2015_Qrt2,305.6977844
Delhi,177,2015_Qrt3,304.5016174
Delhi,177,2015_Qrt4,294.7423706
Delhi,177,2016_Qrt1,293
Delhi,177,2016_Qrt2,306.7920227
Delhi,177,2016_Qrt3,304.092926
Delhi,177,2016_Qrt4,296.2258606
Delhi,177,2017_Qrt1,292.5516663
Delhi,177,2017_Qrt2,1.10E+35
Delhi,177,2017_Qrt3,304.0899353
Delhi,177,2017_Qrt4,295.421814
Delhi,177,2018_Qrt1,294.3035889
Delhi,177,2018_Qrt2,306.680481
Delhi,177,2018_Qrt3,305.8029785
Delhi,177,2018_Qrt4,295.638031
Delhi,177,2019_Qrt1,292.6252747
Delhi,177,2019_Qrt2,306.202179
Delhi,177,2019_Qrt3,305.0201111
Delhi,177,2019_Qrt4,295.2002563
Delhi,177,2020_Qrt1,292.2958679
Delhi,177,2020_Qrt2,305.1700439
Delhi,177,2020_Qrt3,303.6950989
Delhi,177,2020_Qrt4,298.7328796
Delhi,73,2011_Qrt1,291.9286194
Delhi,73,2011_Qrt2,305.5980835
Delhi,73,2011_Qrt3,303.4608765
Delhi,73,2011_Qrt4,294.6532593
Delhi,73,2012_Qrt1,290.436554
Delhi,73,2012_Qrt2,305.012085
Delhi,73,2012_Qrt3,305.8198547
Delhi,73,2012_Qrt4,296.7907715
Delhi,73,2013_Qrt1,294.5813904
Delhi,73,2013_Qrt2,307.6772156
Delhi,73,2013_Qrt3,306.0024414
Delhi,73,2013_Qrt4,295.2453918
Delhi,73,2014_Qrt1,292.5825195
Delhi,73,2014_Qrt2,305.547821
Delhi,73,2014_Qrt3,305.3157654
Delhi,73,2014_Qrt4,294.6703796
Delhi,73,2015_Qrt1,293.0971985
Delhi,73,2015_Qrt2,305.6977844
Delhi,73,2015_Qrt3,304.5016174
Delhi,73,2015_Qrt4,294.7423706
Delhi,73,2016_Qrt1,293
Delhi,73,2016_Qrt2,306.7920227
Delhi,73,2016_Qrt3,304.092926
Delhi,73,2016_Qrt4,296.2258606
Delhi,73,2017_Qrt1,292.5516663
Delhi,73,2017_Qrt2,1.10E+35
Delhi,73,2017_Qrt3,304.0899353
Delhi,73,2017_Qrt4,295.421814
Delhi,73,2018_Qrt1,294.3035889
Delhi,73,2018_Qrt2,306.680481
Delhi,73,2018_Qrt3,305.8029785
Delhi,73,2018_Qrt4,295.638031
Delhi,73,2019_Qrt1,292.6252747
Delhi,73,2019_Qrt2,306.202179
Delhi,73,2019_Qrt3,305.0201111
Delhi,73,2019_Qrt4,295.2002563
Delhi,73,2020_Qrt1,292.2958679
Delhi,73,2020_Qrt2,305.1700439
Delhi,73,2020_Qrt3,303.6950989
Delhi,73,2020_Qrt4,298.7328796
Delhi,193,2011_Qrt1,291.9286194
Delhi,193,2011_Qrt2,305.5980835
Delhi,193,2011_Qrt3,303.4608765
Delhi,193,2011_Qrt4,294.6532593
Delhi,193,2012_Qrt1,290.436554
Delhi,193,2012_Qrt2,305.012085
Delhi,193,2012_Qrt3,305.8198547
Delhi,193,2012_Qrt4,296.7907715
Delhi,193,2013_Qrt1,294.5813904
Delhi,193,2013_Qrt2,307.6772156
Delhi,193,2013_Qrt3,306.0024414
Delhi,193,2013_Qrt4,295.2453918
Delhi,193,2014_Qrt1,292.5825195
Delhi,193,2014_Qrt2,305.547821
Delhi,193,2014_Qrt3,305.3157654
Delhi,193,2014_Qrt4,294.6703796
Delhi,193,2015_Qrt1,293.0971985
Delhi,193,2015_Qrt2,305.6977844
Delhi,193,2015_Qrt3,304.5016174
Delhi,193,2015_Qrt4,294.7423706
Delhi,193,2016_Qrt1,293
Delhi,193,2016_Qrt2,306.7920227
Delhi,193,2016_Qrt3,304.092926
Delhi,193,2016_Qrt4,296.2258606
Delhi,193,2017_Qrt1,292.5516663
Delhi,193,2017_Qrt2,1.10E+35
Delhi,193,2017_Qrt3,304.0899353
Delhi,193,2017_Qrt4,295.421814
Delhi,193,2018_Qrt1,294.3035889
Delhi,193,2018_Qrt2,306.680481
Delhi,193,2018_Qrt3,305.8029785
Delhi,193,2018_Qrt4,295.638031
Delhi,193,2019_Qrt1,292.6252747
Delhi,193,2019_Qrt2,306.202179
Delhi,193,2019_Qrt3,305.0201111
Delhi,193,2019_Qrt4,295.2002563
Delhi,193,2020_Qrt1,292.2958679
Delhi,193,2020_Qrt2,305.1700439
Delhi,193,2020_Qrt3,303.6950989
Delhi,193,2020_Qrt4,298.7328796
Delhi,112,2011_Qrt1,291.9286194
Delhi,112,2011_Qrt2,305.5980835
Delhi,112,2011_Qrt3,303.4608765
Delhi,112,2011_Qrt4,294.6532593
Delhi,112,2012_Qrt1,290.436554
Delhi,112,2012_Qrt2,305.012085
Delhi,112,2012_Qrt3,305.8198547
Delhi,112,2012_Qrt4,296.7907715
Delhi,112,2013_Qrt1,294.5813904
Delhi,112,2013_Qrt2,307.6772156
Delhi,112,2013_Qrt3,306.0024414
Delhi,112,2013_Qrt4,295.2453918
Delhi,112,2014_Qrt1,292.5825195
Delhi,112,2014_Qrt2,305.547821
Delhi,112,2014_Qrt3,305.3157654
Delhi,112,2014_Qrt4,294.6703796
Delhi,112,2015_Qrt1,293.0971985
Delhi,112,2015_Qrt2,305.6977844
Delhi,112,2015_Qrt3,304.5016174
Delhi,112,2015_Qrt4,294.7423706
Delhi,112,2016_Qrt1,293
Delhi,112,2016_Qrt2,306.7920227
Delhi,112,2016_Qrt3,304.092926
Delhi,112,2016_Qrt4,296.2258606
Delhi,112,2017_Qrt1,292.5516663
Delhi,112,2017_Qrt2,1.10E+35
Delhi,112,2017_Qrt3,304.0899353
Delhi,112,2017_Qrt4,295.421814
Delhi,112,2018_Qrt1,294.3035889
Delhi,112,2018_Qrt2,306.680481
Delhi,112,2018_Qrt3,305.8029785
Delhi,112,2018_Qrt4,295.638031
Delhi,112,2019_Qrt1,292.6252747
Delhi,112,2019_Qrt2,306.202179
Delhi,112,2019_Qrt3,305.0201111
Delhi,112,2019_Qrt4,295.2002563
Delhi,112,2020_Qrt1,292.2958679
Delhi,112,2020_Qrt2,305.1700439
Delhi,112,2020_Qrt3,303.6950989
Delhi,112,2020_Qrt4,298.7328796
Delhi,244,2011_Qrt1,291.9286194
Delhi,244,2011_Qrt2,305.5980835
Delhi,244,2011_Qrt3,303.4608765
Delhi,244,2011_Qrt4,294.6532593
Delhi,244,2012_Qrt1,290.436554
Delhi,244,2012_Qrt2,305.012085
Delhi,244,2012_Qrt3,305.8198547
Delhi,244,2012_Qrt4,296.7907715
Delhi,244,2013_Qrt1,294.5813904
Delhi,244,2013_Qrt2,307.6772156
Delhi,244,2013_Qrt3,306.0024414
Delhi,244,2013_Qrt4,295.2453918
Delhi,244,2014_Qrt1,292.5825195
Delhi,244,2014_Qrt2,305.547821
Delhi,244,2014_Qrt3,305.3157654
Delhi,244,2014_Qrt4,294.6703796
Delhi,244,2015_Qrt1,293.0971985
Delhi,244,2015_Qrt2,305.6977844
Delhi,244,2015_Qrt3,304.5016174
Delhi,244,2015_Qrt4,294.7423706
Delhi,244,2016_Qrt1,293
Delhi,244,2016_Qrt2,306.7920227
Delhi,244,2016_Qrt3,304.092926
Delhi,244,2016_Qrt4,296.2258606
Delhi,244,2017_Qrt1,292.5516663
Delhi,244,2017_Qrt2,1.10E+35
Delhi,244,2017_Qrt3,304.0899353
Delhi,244,2017_Qrt4,295.421814
Delhi,244,2018_Qrt1,294.3035889
Delhi,244,2018_Qrt2,306.680481
Delhi,244,2018_Qrt3,305.8029785
Delhi,244,2018_Qrt4,295.638031
Delhi,244,2019_Qrt1,292.6252747
Delhi,244,2019_Qrt2,306.202179
Delhi,244,2019_Qrt3,305.0201111
Delhi,244,2019_Qrt4,295.2002563
Delhi,244,2020_Qrt1,292.2958679
Delhi,244,2020_Qrt2,305.1700439
Delhi,244,2020_Qrt3,303.6950989
Delhi,244,2020_Qrt4,298.7328796
Delhi,106,2011_Qrt1,291.9286194
Delhi,106,2011_Qrt2,305.5980835
Delhi,106,2011_Qrt3,303.4608765
Delhi,106,2011_Qrt4,294.6532593
Delhi,106,2012_Qrt1,290.436554
Delhi,106,2012_Qrt2,305.012085
Delhi,106,2012_Qrt3,305.8198547
Delhi,106,2012_Qrt4,296.7907715
Delhi,106,2013_Qrt1,294.5813904
Delhi,106,2013_Qrt2,307.6772156
Delhi,106,2013_Qrt3,306.0024414
Delhi,106,2013_Qrt4,295.2453918
Delhi,106,2014_Qrt1,292.5825195
Delhi,106,2014_Qrt2,305.547821
Delhi,106,2014_Qrt3,305.3157654
Delhi,106,2014_Qrt4,294.6703796
Delhi,106,2015_Qrt1,293.0971985
Delhi,106,2015_Qrt2,305.6977844
Delhi,106,2015_Qrt3,304.5016174
Delhi,106,2015_Qrt4,294.7423706
Delhi,106,2016_Qrt1,293
Delhi,106,2016_Qrt2,306.7920227
Delhi,106,2016_Qrt3,304.092926
Delhi,106,2016_Qrt4,296.2258606
Delhi,106,2017_Qrt1,292.5516663
Delhi,106,2017_Qrt2,1.10E+35
Delhi,106,2017_Qrt3,304.0899353
Delhi,106,2017_Qrt4,295.421814
Delhi,106,2018_Qrt1,294.3035889
Delhi,106,2018_Qrt2,306.680481
Delhi,106,2018_Qrt3,305.8029785
Delhi,106,2018_Qrt4,295.638031
Delhi,106,2019_Qrt1,292.6252747
Delhi,106,2019_Qrt2,306.202179
Delhi,106,2019_Qrt3,305.0201111
Delhi,106,2019_Qrt4,295.2002563
Delhi,106,2020_Qrt1,292.2958679
Delhi,106,2020_Qrt2,305.1700439
Delhi,106,2020_Qrt3,303.6950989
Delhi,106,2020_Qrt4,298.7328796
Delhi,107,2011_Qrt1,291.9286194
Delhi,107,2011_Qrt2,305.5980835
Delhi,107,2011_Qrt3,303.4608765
Delhi,107,2011_Qrt4,294.6532593
Delhi,107,2012_Qrt1,290.436554
Delhi,107,2012_Qrt2,305.012085
Delhi,107,2012_Qrt3,305.8198547
Delhi,107,2012_Qrt4,296.7907715
Delhi,107,2013_Qrt1,294.5813904
Delhi,107,2013_Qrt2,307.6772156
Delhi,107,2013_Qrt3,306.0024414
Delhi,107,2013_Qrt4,295.2453918
Delhi,107,2014_Qrt1,292.5825195
Delhi,107,2014_Qrt2,305.547821
Delhi,107,2014_Qrt3,305.3157654
Delhi,107,2014_Qrt4,294.6703796
Delhi,107,2015_Qrt1,293.0971985
Delhi,107,2015_Qrt2,305.6977844
Delhi,107,2015_Qrt3,304.5016174
Delhi,107,2015_Qrt4,294.7423706
Delhi,107,2016_Qrt1,293
Delhi,107,2016_Qrt2,306.7920227
Delhi,107,2016_Qrt3,304.092926
Delhi,107,2016_Qrt4,296.2258606
Delhi,107,2017_Qrt1,292.5516663
Delhi,107,2017_Qrt2,1.10E+35
Delhi,107,2017_Qrt3,304.0899353
Delhi,107,2017_Qrt4,295.421814
Delhi,107,2018_Qrt1,294.3035889
Delhi,107,2018_Qrt2,306.680481
Delhi,107,2018_Qrt3,305.8029785
Delhi,107,2018_Qrt4,295.638031
Delhi,107,2019_Qrt1,292.6252747
Delhi,107,2019_Qrt2,306.202179
Delhi,107,2019_Qrt3,305.0201111
Delhi,107,2019_Qrt4,295.2002563
Delhi,107,2020_Qrt1,292.2958679
Delhi,107,2020_Qrt2,305.1700439
Delhi,107,2020_Qrt3,303.6950989
Delhi,107,2020_Qrt4,298.7328796
Delhi,14,2011_Qrt1,291.9286194
Delhi,14,2011_Qrt2,305.5980835
Delhi,14,2011_Qrt3,303.4608765
Delhi,14,2011_Qrt4,294.6532593
Delhi,14,2012_Qrt1,290.436554
Delhi,14,2012_Qrt2,305.012085
Delhi,14,2012_Qrt3,305.8198547
Delhi,14,2012_Qrt4,296.7907715
Delhi,14,2013_Qrt1,294.5813904
Delhi,14,2013_Qrt2,307.6772156
Delhi,14,2013_Qrt3,306.0024414
Delhi,14,2013_Qrt4,295.2453918
Delhi,14,2014_Qrt1,292.5825195
Delhi,14,2014_Qrt2,305.547821
Delhi,14,2014_Qrt3,305.3157654
Delhi,14,2014_Qrt4,294.6703796
Delhi,14,2015_Qrt1,293.0971985
Delhi,14,2015_Qrt2,305.6977844
Delhi,14,2015_Qrt3,304.5016174
Delhi,14,2015_Qrt4,294.7423706
Delhi,14,2016_Qrt1,293
Delhi,14,2016_Qrt2,306.7920227
Delhi,14,2016_Qrt3,304.092926
Delhi,14,2016_Qrt4,296.2258606
Delhi,14,2017_Qrt1,292.5516663
Delhi,14,2017_Qrt2,1.10E+35
Delhi,14,2017_Qrt3,304.0899353
Delhi,14,2017_Qrt4,295.421814
Delhi,14,2018_Qrt1,294.3035889
Delhi,14,2018_Qrt2,306.680481
Delhi,14,2018_Qrt3,305.8029785
Delhi,14,2018_Qrt4,295.638031
Delhi,14,2019_Qrt1,292.6252747
Delhi,14,2019_Qrt2,306.202179
Delhi,14,2019_Qrt3,305.0201111
Delhi,14,2019_Qrt4,295.2002563
Delhi,14,2020_Qrt1,292.2958679
Delhi,14,2020_Qrt2,305.1700439
Delhi,14,2020_Qrt3,303.6950989
Delhi,14,2020_Qrt4,298.7328796
Delhi,182,2011_Qrt1,291.9286194
Delhi,182,2011_Qrt2,305.5980835
Delhi,182,2011_Qrt3,303.4608765
Delhi,182,2011_Qrt4,294.6532593
Delhi,182,2012_Qrt1,290.436554
Delhi,182,2012_Qrt2,305.012085
Delhi,182,2012_Qrt3,305.8198547
Delhi,182,2012_Qrt4,296.7907715
Delhi,182,2013_Qrt1,294.5813904
Delhi,182,2013_Qrt2,307.6772156
Delhi,182,2013_Qrt3,306.0024414
Delhi,182,2013_Qrt4,295.2453918
Delhi,182,2014_Qrt1,292.5825195
Delhi,182,2014_Qrt2,305.547821
Delhi,182,2014_Qrt3,305.3157654
Delhi,182,2014_Qrt4,294.6703796
Delhi,182,2015_Qrt1,293.0971985
Delhi,182,2015_Qrt2,305.6977844
Delhi,182,2015_Qrt3,304.5016174
Delhi,182,2015_Qrt4,294.7423706
Delhi,182,2016_Qrt1,293
Delhi,182,2016_Qrt2,306.7920227
Delhi,182,2016_Qrt3,304.092926
Delhi,182,2016_Qrt4,296.2258606
Delhi,182,2017_Qrt1,292.5516663
Delhi,182,2017_Qrt2,1.10E+35
Delhi,182,2017_Qrt3,304.0899353
Delhi,182,2017_Qrt4,295.421814
Delhi,182,2018_Qrt1,294.3035889
Delhi,182,2018_Qrt2,306.680481
Delhi,182,2018_Qrt3,305.8029785
Delhi,182,2018_Qrt4,295.638031
Delhi,182,2019_Qrt1,292.6252747
Delhi,182,2019_Qrt2,306.202179
Delhi,182,2019_Qrt3,305.0201111
Delhi,182,2019_Qrt4,295.2002563
Delhi,182,2020_Qrt1,292.2958679
Delhi,182,2020_Qrt2,305.1700439
Delhi,182,2020_Qrt3,303.6950989
Delhi,182,2020_Qrt4,298.7328796
Delhi,249,2011_Qrt1,291.9286194
Delhi,249,2011_Qrt2,305.5980835
Delhi,249,2011_Qrt3,303.4608765
Delhi,249,2011_Qrt4,294.6532593
Delhi,249,2012_Qrt1,290.436554
Delhi,249,2012_Qrt2,305.012085
Delhi,249,2012_Qrt3,305.8198547
Delhi,249,2012_Qrt4,296.7907715
Delhi,249,2013_Qrt1,294.5813904
Delhi,249,2013_Qrt2,307.6772156
